class,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125
cream-tartar,0.3611643,0.3281816,0.3007483,0.2838872,0.2567725,0.2313465,0.2153167,0.2035352,0.1946134,0.1908777,0.1903093,0.1881225,0.1874878,0.18786,0.188968,0.1920351,0.1948318,0.198869,0.2026916,0.2034771,0.2045721,0.2071348,0.207216,0.206514,0.2061703,0.2063707,0.2055548,0.2059344,0.2075722,0.2080022,0.2082163,0.2081638,0.2085315,0.2076579,0.2066869,0.2076306,0.2103205,0.2142766,0.2217068,0.2351608,0.2532498,0.2657898,0.2639914,0.2583385,0.2558387,0.2581162,0.2644454,0.2723415,0.2782437,0.2806394,0.2779036,0.271256,0.2668779,0.2663887,0.2687233,0.2715657,0.2750198,0.2797429,0.2847998,0.2876705,0.2885615,0.2877906,0.2864027,0.2846728,0.2830658,0.2823884,0.2821249,0.2821001,0.2832083,0.284836,0.2878482,0.2927339,0.2980789,0.3038732,0.3099114,0.3158178,0.321984,0.3293809,0.337465,0.3429349,0.3447079,0.3467638,0.3505799,0.354202,0.3572038,0.3606132,0.3640381,0.3674517,0.3712864,0.3765029,0.3825547,0.388467,0.3957035,0.4044497,0.4147414,0.426479,0.4385942,0.4520243,0.4634487,0.4724703,0.4807925,0.4912023,0.5028413,0.5154986,0.5297176,0.5436282,0.5556096,0.5634426,0.5673167,0.5683593,0.5683533,0.566614,0.5625752,0.5556632,0.5467361,0.5400157,0.5359709,0.5346333,0.5342066,0.533176,0.5312204,0.5295895,0.5299005,0.5312317,0.5325865
cream-tartar,0.3589579,0.3282567,0.2982836,0.2798956,0.255923,0.2317482,0.2132501,0.2018637,0.1939854,0.19105,0.1875133,0.1865514,0.1871404,0.1860744,0.1878786,0.1901985,0.1928738,0.1966754,0.1998,0.2020677,0.2046158,0.2058061,0.205199,0.205506,0.205575,0.2049263,0.2047607,0.2052003,0.2059356,0.2060865,0.2072794,0.2072945,0.207266,0.2061225,0.2055623,0.206114,0.2082392,0.212852,0.2202472,0.2332256,0.2512372,0.2644838,0.2628306,0.2561911,0.254573,0.2571756,0.2623993,0.270516,0.2761633,0.2788631,0.2759592,0.2690954,0.2655005,0.2649242,0.2666658,0.2700538,0.2736494,0.2786004,0.2831395,0.2864129,0.2872785,0.2860336,0.2850627,0.2833847,0.2817052,0.2808593,0.280629,0.2809548,0.2816583,0.2834686,0.2867146,0.2912147,0.2967865,0.302527,0.3085433,0.3146932,0.3203773,0.3278917,0.3361755,0.3413817,0.3431383,0.3456643,0.3492673,0.3525499,0.3556057,0.3592279,0.3628521,0.3657517,0.3699771,0.3752735,0.3811881,0.387285,0.3945178,0.4031872,0.4135511,0.4251206,0.4375802,0.4507934,0.4622646,0.4716111,0.4797319,0.4897846,0.5012553,0.5141982,0.5283068,0.5421631,0.5543796,0.5621793,0.5657616,0.5668832,0.5669884,0.5653994,0.5613858,0.5541902,0.5454816,0.5390018,0.5346298,0.5334226,0.5330716,0.532225,0.5300948,0.5286547,0.5288724,0.5300025,0.531396
cream-tartar,0.3364219,0.3074099,0.2763914,0.2590318,0.2335166,0.2114841,0.1939954,0.1823736,0.1746176,0.1713373,0.1691878,0.1672198,0.1675131,0.1674527,0.1693531,0.171401,0.1745671,0.1788624,0.1810685,0.1839654,0.1857319,0.18631,0.1870784,0.1870688,0.1862935,0.1861246,0.1864897,0.1861887,0.1873482,0.1885855,0.1888649,0.1896847,0.1895098,0.188344,0.1879665,0.1885389,0.1904893,0.1948598,0.2021689,0.2146282,0.2322292,0.245499,0.2426305,0.2366574,0.2345155,0.2356439,0.2411258,0.2479109,0.2528455,0.2548319,0.2525615,0.2480139,0.245269,0.2454472,0.2482279,0.2518226,0.2557708,0.260594,0.2657117,0.2693563,0.270157,0.2691191,0.2681458,0.266809,0.265204,0.2644365,0.2647271,0.2651293,0.2658439,0.267858,0.2708617,0.2756994,0.2811673,0.2870226,0.293079,0.2987094,0.3038748,0.3109388,0.3185448,0.3240351,0.3260265,0.3285034,0.3322434,0.3358922,0.3393388,0.3432391,0.34703,0.3507001,0.3551495,0.3608489,0.3669683,0.373672,0.3810311,0.3898629,0.4003646,0.4122279,0.424848,0.4381276,0.4495591,0.4587795,0.4673261,0.4773777,0.4888673,0.5018088,0.5159864,0.5298427,0.5418891,0.5499172,0.5535045,0.5548717,0.5552211,0.5536369,0.5496606,0.5429813,0.534585,0.5277591,0.5241308,0.522957,0.5223996,0.5214832,0.5196232,0.5183124,0.5187839,0.5199727,0.5212787
cream-tartar,0.3214462,0.2889513,0.2661541,0.2483437,0.2244373,0.1996175,0.182524,0.1730073,0.1626477,0.159805,0.1595883,0.1577501,0.1568461,0.157178,0.159244,0.1607034,0.1634725,0.1681406,0.1709156,0.1733344,0.1754655,0.1768169,0.1776897,0.1773001,0.1770076,0.1769334,0.1761392,0.1764724,0.177461,0.1780031,0.1793132,0.1794397,0.1794697,0.1782374,0.1773618,0.1785077,0.1801025,0.1842434,0.1918012,0.2049092,0.2223893,0.2346695,0.2327601,0.2268414,0.2240645,0.225575,0.2307617,0.2367513,0.2409882,0.2426329,0.2409156,0.2367852,0.23407,0.2349029,0.2372865,0.2406053,0.2445826,0.2490156,0.2541002,0.2572807,0.2577602,0.2568895,0.2559886,0.254595,0.2528986,0.2521194,0.2519287,0.2523367,0.2532297,0.2549641,0.2579527,0.2625054,0.2677879,0.2734959,0.279403,0.2847615,0.2903834,0.2969674,0.30426,0.3096259,0.3111792,0.3133928,0.3168497,0.3202094,0.3236314,0.3272363,0.3311592,0.3345178,0.338706,0.3441377,0.350182,0.3563496,0.3633156,0.3720948,0.382021,0.3932846,0.4054808,0.4186867,0.4298398,0.4388714,0.4469891,0.4567993,0.467791,0.4804451,0.4941112,0.5075988,0.5195169,0.527046,0.530762,0.5315619,0.5319872,0.5304252,0.5262681,0.5196193,0.5113215,0.5045462,0.5007268,0.4991673,0.4986732,0.4978772,0.4954327,0.4937982,0.4940366,0.4950531,0.4963086
cream-tartar,0.333863,0.3025613,0.2745931,0.2580761,0.2314134,0.2074917,0.1905129,0.1787935,0.1717785,0.1676924,0.1669769,0.1662909,0.1650296,0.1649611,0.1662075,0.1691387,0.1716346,0.1754314,0.1781862,0.1799984,0.1822804,0.1832764,0.1839992,0.1838133,0.1833067,0.1836534,0.1834742,0.1828374,0.1848796,0.1854139,0.1861804,0.1864714,0.1860076,0.1855305,0.1848653,0.1851692,0.1876471,0.1915931,0.1984473,0.2115401,0.229423,0.241834,0.2391936,0.2333532,0.2315546,0.2330992,0.2385736,0.2451865,0.2501576,0.2520548,0.2499797,0.2450719,0.2426964,0.243023,0.2452306,0.2490142,0.2527764,0.2574917,0.2625752,0.2658719,0.2667745,0.265878,0.264972,0.2638952,0.2621042,0.2613763,0.2614628,0.2618124,0.2628842,0.2645778,0.2678607,0.2724691,0.2781487,0.2838531,0.2898096,0.295706,0.301086,0.3078899,0.3158117,0.3210298,0.3232135,0.3256512,0.3292562,0.3329729,0.3365843,0.3402972,0.3442575,0.3479135,0.3523652,0.3578632,0.3640884,0.3707976,0.3781413,0.3870748,0.3975562,0.4094082,0.4219473,0.4350003,0.4465194,0.4558686,0.4641667,0.4744131,0.4859393,0.4988911,0.5129238,0.5267448,0.5387634,0.546943,0.5506368,0.551656,0.5519448,0.5506298,0.5467548,0.5399783,0.5315796,0.5249391,0.5212157,0.5200855,0.5193738,0.5187185,0.5167607,0.5153672,0.5157371,0.5169798,0.518308
cream-tartar,0.3222014,0.293782,0.2632863,0.2468844,0.2245599,0.1999591,0.1828998,0.1722487,0.1629964,0.1604875,0.1602163,0.1582885,0.1576441,0.1580734,0.1599971,0.1623026,0.1648021,0.1696317,0.1726894,0.1749313,0.177185,0.1786801,0.1789424,0.1785065,0.1788843,0.1788223,0.1782424,0.1786845,0.1794067,0.1804645,0.1810845,0.1813647,0.1814549,0.1803224,0.1796554,0.1805631,0.1823152,0.1863814,0.1938526,0.206788,0.2243384,0.2365993,0.2343047,0.2280849,0.2255238,0.2269092,0.2319806,0.2379253,0.2416653,0.243076,0.241599,0.2379729,0.2358098,0.2364969,0.2392803,0.2426971,0.2465553,0.2513548,0.2561028,0.2595103,0.2603659,0.2596162,0.258373,0.2570301,0.2553972,0.2544496,0.2543798,0.2548752,0.2557704,0.2576022,0.2605971,0.265271,0.2704429,0.2761228,0.2820073,0.2872014,0.2923787,0.2990247,0.3061101,0.3115294,0.3130908,0.3153433,0.3187422,0.3220757,0.3253849,0.3292921,0.3330277,0.3365345,0.34089,0.3462651,0.3523999,0.3586977,0.3658501,0.374809,0.3845952,0.3960353,0.408444,0.4213748,0.4326508,0.4414923,0.4495319,0.4593556,0.470533,0.4831131,0.496852,0.5103196,0.5220903,0.5296739,0.533506,0.5343063,0.5345266,0.5329663,0.5289009,0.5223185,0.5138623,0.5071579,0.503332,0.5018346,0.5014504,0.5003287,0.4979961,0.4963702,0.4965934,0.4975503,0.4984321
cream-tartar,0.3812474,0.3524925,0.3219765,0.304086,0.2792438,0.2553555,0.2366838,0.2258154,0.2172626,0.2131645,0.2138975,0.210509,0.2103937,0.210464,0.2115923,0.2143115,0.2167053,0.2223267,0.224166,0.2259232,0.2284299,0.2292407,0.2295809,0.2292987,0.229129,0.2289919,0.2279525,0.2280287,0.2294808,0.2287896,0.2300788,0.2294555,0.2294428,0.2279424,0.2269358,0.2279616,0.2292997,0.2334403,0.2410143,0.25399,0.2717536,0.2833597,0.2806467,0.2740693,0.2705553,0.2718522,0.2766204,0.2823895,0.2867504,0.2886277,0.2862283,0.2808662,0.2786542,0.2792221,0.2820957,0.2856472,0.2894125,0.2946188,0.2992845,0.3026346,0.3027963,0.3015859,0.3002516,0.2988009,0.2972037,0.2961529,0.2953642,0.2957879,0.2966008,0.297683,0.3007393,0.3052467,0.3100608,0.3154189,0.3207859,0.3257767,0.330099,0.3358486,0.3426121,0.3474581,0.3490959,0.3508161,0.3540694,0.3571427,0.3602788,0.3641314,0.3675774,0.3709255,0.3753501,0.381217,0.3871604,0.3936935,0.4012199,0.410408,0.4207131,0.4322982,0.4447191,0.4582417,0.4697177,0.4789856,0.4871744,0.4970035,0.5085424,0.5216116,0.5359957,0.5501366,0.5624774,0.5705451,0.5741851,0.5751804,0.575039,0.5733228,0.5688837,0.5614979,0.5526505,0.545456,0.5413165,0.5398,0.5390883,0.5383021,0.5357566,0.5336972,0.5343629,0.5352716,0.5361413
cream-tartar,0.3845907,0.3539713,0.3280778,0.3108544,0.2875302,0.2631293,0.248806,0.2362681,0.2289288,0.2259763,0.2236988,0.2207586,0.2204434,0.2225075,0.223352,0.2246871,0.2277984,0.2318836,0.2347946,0.2368888,0.2378048,0.2388852,0.2385641,0.2384772,0.2385436,0.2374113,0.2373187,0.2370666,0.2378063,0.2375873,0.2375795,0.2382757,0.2378606,0.2363002,0.2353028,0.2358401,0.2373361,0.2411668,0.2480985,0.2604523,0.2766846,0.287977,0.284626,0.2772401,0.2734448,0.2730589,0.2766421,0.2813911,0.2840284,0.2853979,0.2839096,0.2806298,0.2792199,0.281504,0.2852246,0.2891356,0.2932854,0.2983203,0.3035479,0.3066239,0.3071511,0.306236,0.3046746,0.3029237,0.3008885,0.2999342,0.299539,0.2994368,0.3001661,0.3011152,0.3040317,0.3085192,0.3131213,0.3181837,0.3230194,0.3271761,0.3308944,0.3352727,0.3412179,0.3457374,0.3476166,0.3492709,0.3518668,0.3549374,0.3584233,0.3620536,0.3659814,0.369817,0.3745221,0.3805976,0.3872631,0.3940002,0.4019406,0.4112472,0.4219374,0.4338655,0.4467392,0.4602724,0.4717624,0.481192,0.4892915,0.4993142,0.5110509,0.5241436,0.5389829,0.5538012,0.5661215,0.5745817,0.5784596,0.5791276,0.5792932,0.5777401,0.573037,0.5653951,0.5564428,0.5492039,0.5450051,0.5431926,0.5424691,0.5415676,0.539062,0.5371029,0.5374616,0.5383664,0.5394489
cream-tartar,0.3776726,0.3482241,0.3170201,0.2998596,0.2782503,0.2526292,0.234336,0.2238014,0.2156771,0.2110999,0.209087,0.2083375,0.2072221,0.2072778,0.2087147,0.2110739,0.2147912,0.2184667,0.2221231,0.2246091,0.2255188,0.2267706,0.2270074,0.2264242,0.225967,0.2257501,0.2254751,0.2250878,0.2259107,0.2267735,0.2281493,0.2278374,0.2270709,0.2259106,0.225088,0.2258326,0.2277145,0.2323098,0.2395521,0.2528144,0.2699483,0.2826861,0.279547,0.2728454,0.2706909,0.2710179,0.2753547,0.2819715,0.2868399,0.2884515,0.2858641,0.2808866,0.2783756,0.2788941,0.2816517,0.2850679,0.2890951,0.2938089,0.2983256,0.302418,0.302688,0.3012016,0.3001238,0.2985131,0.29669,0.295501,0.2952188,0.2954102,0.2958997,0.2974022,0.3004866,0.3046328,0.3099573,0.3156792,0.321281,0.3262071,0.331329,0.3377422,0.3447721,0.3495658,0.3514674,0.3533865,0.3566797,0.3597996,0.3631588,0.3668851,0.3700723,0.3733545,0.3779068,0.383369,0.3896397,0.396049,0.403473,0.4120151,0.422388,0.4341386,0.4463685,0.4595527,0.4710507,0.4803568,0.4883497,0.4982855,0.5099984,0.5227107,0.5365414,0.5505232,0.562641,0.5704706,0.573977,0.575069,0.5749956,0.5733725,0.5688797,0.561923,0.5530095,0.54619,0.5421385,0.5408849,0.5400565,0.5390084,0.5366184,0.5347137,0.5350299,0.5363197,0.5374621
cream-tartar,0.2536543,0.2243366,0.2009135,0.1873441,0.1647667,0.1418241,0.1276563,0.1183444,0.1097338,0.105356,0.1047321,0.1043915,0.1030352,0.1021849,0.1047807,0.1068699,0.1084641,0.1118788,0.1152309,0.1170893,0.1177049,0.1190127,0.1195554,0.1187526,0.118663,0.1190468,0.118416,0.1177448,0.1198375,0.1203424,0.1201162,0.1202297,0.1204718,0.119108,0.1177156,0.1182384,0.1201528,0.1232638,0.1294129,0.1405498,0.1554583,0.1646422,0.161344,0.154972,0.151225,0.1503364,0.1527125,0.155579,0.1558805,0.1557905,0.1562634,0.1564474,0.1577407,0.1604314,0.1647708,0.1686442,0.1728041,0.1776738,0.1826149,0.185833,0.1861967,0.185571,0.1847432,0.1832341,0.1819355,0.1814309,0.1812791,0.1813978,0.1824459,0.1839589,0.1865215,0.1905919,0.1952842,0.1999262,0.2045286,0.2082168,0.2114645,0.2146422,0.2189844,0.223907,0.2261679,0.2273565,0.2297872,0.2331431,0.2368409,0.2407286,0.2450223,0.2494571,0.2544698,0.2606708,0.2674211,0.2743319,0.2818839,0.2906431,0.3009865,0.3121691,0.3242235,0.3369473,0.3478293,0.3564375,0.3641015,0.3734424,0.3842095,0.396289,0.4099488,0.4233837,0.4347676,0.4424264,0.4458131,0.4468062,0.447051,0.4453832,0.441513,0.4348067,0.4264635,0.4200124,0.4162324,0.4147917,0.4138551,0.4127853,0.4104354,0.4088282,0.4086402,0.4093694,0.4099989
cream-tartar,0.3833918,0.3516991,0.3227986,0.3028373,0.2790631,0.2544499,0.2367519,0.2241057,0.2157362,0.2125755,0.2105067,0.2087282,0.209283,0.2080593,0.2096539,0.212691,0.2156879,0.2197293,0.223304,0.2250477,0.2266758,0.2278501,0.2281689,0.2284152,0.2273711,0.2272893,0.2273825,0.2269828,0.2276473,0.228393,0.2290133,0.2291222,0.2285671,0.2275364,0.2266975,0.2276766,0.2291831,0.2337973,0.241507,0.2544248,0.2723899,0.2848992,0.2824708,0.2759063,0.2735815,0.2752459,0.2805323,0.2876343,0.2930197,0.2953366,0.2926421,0.2864301,0.2827612,0.2828977,0.2849536,0.2884582,0.292154,0.2970963,0.3017981,0.3050859,0.3055892,0.3044437,0.3032387,0.301704,0.2998239,0.2987038,0.2987227,0.2988232,0.299558,0.3010204,0.3042115,0.3089087,0.3139888,0.3199843,0.3258879,0.3312288,0.3365405,0.3434557,0.3511562,0.3561767,0.3578462,0.3601395,0.3636467,0.3669643,0.3701525,0.3738212,0.3774638,0.3807377,0.3850076,0.3907577,0.3971005,0.4035552,0.410916,0.4200784,0.4306388,0.4425223,0.4554164,0.4688771,0.4806738,0.4900455,0.4985432,0.5088956,0.5205356,0.5340168,0.5485379,0.5628079,0.5752961,0.5834894,0.5871144,0.5878614,0.5881011,0.5865819,0.581987,0.5749781,0.5659988,0.5587331,0.5550218,0.553435,0.552664,0.5519988,0.5495816,0.5479488,0.5482296,0.549634,0.5509249
cream-tartar,0.3783247,0.3509646,0.3182067,0.3010992,0.2770463,0.2516893,0.2362715,0.2248041,0.2186924,0.2149689,0.2121266,0.2101719,0.2092485,0.2087182,0.209086,0.2106067,0.212773,0.2157135,0.2181174,0.2192408,0.2202499,0.2206455,0.2193157,0.2194143,0.2192563,0.2181495,0.2179889,0.2170773,0.2180364,0.2174646,0.2179261,0.2180503,0.2168451,0.2154554,0.2140979,0.2141559,0.2160717,0.2191796,0.2251258,0.236562,0.2517142,0.2615739,0.2566365,0.248751,0.2440084,0.2431231,0.2458515,0.2494868,0.2528056,0.2537844,0.2515672,0.2482851,0.2484822,0.2512209,0.2554392,0.2597657,0.2646075,0.269736,0.2746669,0.2783249,0.2784394,0.2774936,0.2761153,0.2744154,0.2724798,0.2708617,0.2707881,0.2707108,0.2709519,0.2722819,0.2747637,0.2790672,0.2834477,0.2881551,0.2928516,0.2964111,0.2991681,0.3030778,0.3085967,0.313125,0.3150485,0.3163624,0.3190838,0.3224193,0.3258628,0.3299304,0.3338032,0.3377424,0.3429009,0.3492522,0.3560262,0.3635507,0.3717439,0.3815532,0.3927716,0.4056523,0.4194994,0.433782,0.4458869,0.4557571,0.4644934,0.4751212,0.4877672,0.5019166,0.5180722,0.5340056,0.5477383,0.5566355,0.5604464,0.5617568,0.561768,0.5597178,0.5545231,0.5466,0.5367082,0.528602,0.524138,0.5223373,0.5213667,0.5203263,0.5180861,0.5165347,0.5167848,0.5181797,0.5196179
cream-tartar,0.3751783,0.3466331,0.3190211,0.3006042,0.2783505,0.25447,0.2371083,0.2267198,0.2198919,0.2158863,0.2135629,0.2117674,0.2109149,0.2088761,0.2094833,0.2115648,0.2135945,0.2170463,0.2184629,0.2207967,0.2219892,0.2210125,0.2210182,0.2209474,0.2202253,0.2190949,0.2184835,0.2190407,0.2187382,0.2187113,0.219017,0.2185408,0.2183073,0.2163551,0.2154452,0.2155458,0.2165686,0.2205804,0.2262265,0.2374143,0.2530168,0.2625644,0.2580416,0.2500711,0.2455695,0.2443551,0.2468161,0.2510527,0.2539427,0.2546816,0.2526559,0.249539,0.2497974,0.251792,0.2559097,0.2610012,0.2656132,0.2706117,0.2758587,0.2792654,0.279784,0.2782439,0.2768821,0.2752845,0.2730087,0.271899,0.2717411,0.2716762,0.2719035,0.2730189,0.2758834,0.2798578,0.284418,0.2891704,0.2938911,0.2973526,0.29988,0.3039979,0.3095606,0.3138525,0.3157447,0.3171241,0.3197154,0.3231203,0.3267314,0.3307053,0.3345383,0.338649,0.343707,0.350059,0.3568659,0.3642662,0.3728287,0.3823988,0.3937182,0.4065536,0.4199606,0.4343265,0.4466352,0.4564552,0.4653609,0.4758604,0.4884434,0.502458,0.51849,0.5345404,0.54828,0.5571156,0.5607755,0.5621743,0.5620673,0.5600395,0.5548,0.5468054,0.5370277,0.5289892,0.5244775,0.5226267,0.5217168,0.5205902,0.5183483,0.5168871,0.5173494,0.5185201,0.5199228
sugar,0.163754,0.1164105,0.07498867,0.03134053,-0.01855592,-0.06011442,-0.08751051,-0.1007931,-0.1037483,-0.0993024,-0.07782856,-0.0293446,0.02283945,0.01512009,-0.02185009,-0.03270052,-0.03242568,-0.02971086,-0.02811948,-0.02921424,-0.03349533,-0.03998725,-0.04604538,-0.05283137,-0.05829192,-0.06264313,-0.06755104,-0.07266527,-0.07808666,-0.08429937,-0.09169425,-0.09963912,-0.1072516,-0.1135757,-0.1170442,-0.1147115,-0.1023602,-0.08529332,-0.07117002,-0.05063646,-0.01471185,0.02129088,0.04636963,0.0738947,0.09815309,0.1203263,0.1333664,0.1174793,0.0944417,0.07977393,0.07359679,0.07618453,0.07688819,0.08214395,0.09120478,0.09363548,0.09238134,0.09371255,0.09924419,0.09902886,0.08857421,0.07321842,0.05815898,0.04691975,0.04110665,0.04078517,0.04426315,0.05146487,0.06508616,0.08784848,0.120706,0.1616422,0.2055543,0.2457578,0.2793655,0.2991994,0.2940055,0.2761497,0.2677316,0.2802242,0.3094819,0.3561879,0.4324798,0.5364344,0.6655502,0.802009,0.8573606,0.8142713,0.7728629,0.769609,0.7884094,0.8142836,0.8378082,0.8557925,0.8690255,0.8786349,0.8845749,0.8871151,0.8874084,0.8879732,0.8865689,0.8814198,0.8725106,0.8644102,0.8605937,0.8602863,0.8647825,0.8717613,0.8767015,0.8809495,0.8802328,0.8722516,0.8570476,0.8354207,0.8112729,0.7860334,0.7609414,0.7367125,0.7137174,0.6934903,0.6750551,0.6592261,0.6449823,0.630952,0.6198253
sugar,0.1649192,0.1144396,0.0750815,0.03140606,-0.01955167,-0.06038818,-0.08774532,-0.09988168,-0.1041995,-0.09848812,-0.07713823,-0.03009451,0.02237394,0.01580489,-0.02142101,-0.0325907,-0.03173199,-0.02926453,-0.02785457,-0.02903418,-0.03292025,-0.03893973,-0.04577374,-0.05265473,-0.05797398,-0.06210361,-0.06724983,-0.07226077,-0.07766688,-0.08428233,-0.09148699,-0.09891513,-0.1068402,-0.1133967,-0.116895,-0.1144989,-0.1020297,-0.08499673,-0.0710341,-0.0500841,-0.014538,0.02163116,0.04699444,0.07453291,0.09853548,0.1209174,0.1340669,0.1176768,0.09463786,0.08005126,0.07395603,0.07660095,0.07697678,0.08266341,0.09181169,0.09385624,0.09291927,0.094172,0.0997148,0.09947089,0.08904005,0.07383054,0.0587254,0.04734385,0.04162755,0.04128173,0.04467118,0.05202497,0.06580632,0.08859519,0.1212473,0.1622537,0.2062654,0.2464941,0.2799708,0.3000279,0.2948283,0.2768297,0.2681333,0.2808909,0.3102443,0.3569732,0.4333405,0.5376468,0.6662651,0.8020641,0.8581399,0.8152646,0.7741572,0.7708174,0.7895207,0.8149088,0.8383452,0.8566948,0.86996,0.8791143,0.8850681,0.8878065,0.888257,0.8878068,0.8867985,0.8821078,0.8726475,0.8647787,0.8612158,0.860804,0.8651979,0.8717023,0.8772503,0.8806729,0.8802593,0.8719257,0.8571854,0.8362126,0.8110443,0.786548,0.7614801,0.7370645,0.7144503,0.6941462,0.6756564,0.6595588,0.6454627,0.6316531,0.6201246
sugar,0.164528,0.1156343,0.0762364,0.03045132,-0.0183331,-0.06031922,-0.08684779,-0.0996172,-0.103702,-0.0985873,-0.07749604,-0.02915557,0.02315381,0.0165381,-0.02057493,-0.03198,-0.03227242,-0.02907311,-0.02731577,-0.02923691,-0.0327581,-0.03912858,-0.04540154,-0.05234619,-0.05809819,-0.06220074,-0.06697288,-0.07196346,-0.07755629,-0.08401418,-0.09113776,-0.09903909,-0.1068394,-0.1131839,-0.1169328,-0.1144852,-0.1020465,-0.08493942,-0.07100346,-0.05011169,-0.01430128,0.02150124,0.04676975,0.07463212,0.09891773,0.1209515,0.133691,0.1179275,0.09473728,0.08030526,0.0742784,0.07682786,0.07756614,0.08285465,0.0920409,0.0943201,0.09287859,0.09398352,0.0996745,0.09962436,0.0891211,0.07365601,0.0588276,0.04751108,0.04163282,0.04145487,0.044867,0.05208625,0.06576331,0.08880226,0.121495,0.1622522,0.2064018,0.2470809,0.2801628,0.3000206,0.2950613,0.2767521,0.2683741,0.2810969,0.3106288,0.3573706,0.4336712,0.5383694,0.667149,0.802678,0.8580812,0.815813,0.7751712,0.7714865,0.7902862,0.8155445,0.8384884,0.8566823,0.869963,0.8791145,0.8850591,0.8873145,0.8877832,0.8882955,0.8863505,0.8817494,0.8726599,0.8644412,0.8608552,0.8608782,0.8650776,0.8712651,0.8771256,0.8806426,0.8799978,0.8718112,0.857042,0.8357063,0.8107549,0.7857026,0.7614013,0.7372861,0.714061,0.6938292,0.6757417,0.6596081,0.645171,0.6314308,0.6200583
sugar,0.1655241,0.1166692,0.07691488,0.03234213,-0.01741298,-0.05819847,-0.08583377,-0.09885429,-0.1029612,-0.09703899,-0.07573444,-0.02851829,0.02478404,0.01829255,-0.01964398,-0.0303806,-0.03020612,-0.02752008,-0.02601024,-0.02787928,-0.03130201,-0.03825015,-0.04494294,-0.05132009,-0.05703359,-0.06151306,-0.06627787,-0.07124243,-0.0767938,-0.08343668,-0.09056207,-0.09850897,-0.1063024,-0.1125197,-0.1162651,-0.11392,-0.101543,-0.08438677,-0.07023006,-0.04959746,-0.01383328,0.02210676,0.04759797,0.0752162,0.09941354,0.121811,0.1346312,0.1185765,0.09525478,0.08099931,0.07487044,0.0775534,0.07816517,0.08366918,0.09266029,0.09479045,0.0937747,0.09489819,0.100348,0.1001512,0.08984283,0.07450011,0.05927299,0.04803606,0.04228086,0.04180052,0.04520786,0.05251252,0.06618351,0.08917206,0.1221221,0.1630543,0.2071391,0.2478145,0.2813742,0.301034,0.2958306,0.2775937,0.269414,0.2820053,0.3112477,0.3585195,0.435219,0.5393784,0.6683506,0.804957,0.8604068,0.8174115,0.7774903,0.7734438,0.7923771,0.8173097,0.8405083,0.8584887,0.8717186,0.8802314,0.8864111,0.8892236,0.8882573,0.8891155,0.8881871,0.8829926,0.8737237,0.8656539,0.8616251,0.8621258,0.8660604,0.8727155,0.8778988,0.8815629,0.8811565,0.8729847,0.8577968,0.8364646,0.8118445,0.7870961,0.7618639,0.7378373,0.714885,0.6944971,0.6762638,0.6600153,0.6461527,0.6318496,0.620585
sugar,0.1638459,0.1142819,0.07556929,0.03223656,-0.01718419,-0.05948624,-0.08635179,-0.09879498,-0.1029247,-0.09725857,-0.07565166,-0.0272954,0.0243487,0.0168686,-0.01964649,-0.03061542,-0.03072259,-0.02794014,-0.02682582,-0.02826932,-0.03209041,-0.03915613,-0.0451756,-0.05197861,-0.0572453,-0.06154722,-0.06644516,-0.07154161,-0.07712825,-0.0831738,-0.09058586,-0.09873335,-0.1062892,-0.1127103,-0.1164633,-0.1140432,-0.101561,-0.08437762,-0.07038219,-0.04950618,-0.01398263,0.02194322,0.04732662,0.07518266,0.09922754,0.121218,0.1343687,0.1185871,0.09546565,0.08084126,0.07487994,0.07763289,0.07832917,0.08351563,0.09281038,0.09495284,0.09342467,0.09478649,0.1003713,0.1001007,0.08964907,0.07436064,0.05922067,0.04789602,0.0420264,0.04181,0.04522385,0.05237869,0.06626791,0.0893393,0.1220804,0.1629667,0.2070944,0.2477581,0.2812225,0.301014,0.2957889,0.2776155,0.2690744,0.281903,0.3113783,0.3583951,0.4348142,0.5393729,0.6684567,0.8040828,0.8599144,0.8176952,0.7765573,0.7733855,0.7916992,0.8174582,0.8403013,0.8576005,0.871096,0.879933,0.8853875,0.888086,0.8883163,0.889063,0.8871844,0.8825677,0.8728542,0.8649938,0.8615184,0.8615704,0.8659918,0.8720133,0.8775656,0.88133,0.880608,0.8721132,0.857018,0.8356712,0.8109299,0.7863305,0.7614801,0.7374847,0.7143299,0.6941459,0.6760347,0.6596656,0.645529,0.6315677,0.6204706
