class,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123
salt,1.90194766,1.550832633,1.579778413,1.526245822,1.412825411,1.056827922,0.521236773,0.168390724,-0.002645539,-0.098535849,-0.087615745,-0.120219009,-0.313468906,-0.363169514,-0.439460174,-0.429908137,-0.407300136,-0.487021433,-0.486232701,-0.40996647,-0.278921731,-0.229887706,-0.187502067,-0.14897284,-0.188709595,-0.203849068,-0.222611126,-0.243770791,-0.230931206,-0.241537213,-0.237611001,-0.246838472,-0.249316348,-0.269767549,-0.365319333,-0.521331291,-0.804346608,-1.143337492,-1.331143041,-1.347434203,-1.424377487,-1.633880157,-2.015047282,-2.609385031,-3.113123258,-3.131124504,-2.039215298,0.243972921,2.523838692,3.667420337,3.421423091,2.461452056,1.599381553,1.04874167,0.696806502,0.445501017,0.286215471,0.185749815,0.131299363,0.100898268,0.10174982,0.101278674,0.11823642,0.126902006,0.105641132,0.110687623,0.082226949,0.016189809,-0.080642793,-0.23671757,-0.4234517,-0.629443463,-0.903063791,-1.29825011,-1.545751531,-1.059065278,0.047247018,0.954362515,1.178673111,0.828612054,0.596044198,0.750942857,0.877946216,0.913693939,0.910067864,0.872878785,0.777836536,0.597031859,0.43178545,0.265010437,0.089126612,-0.066347891,-0.176732031,-0.252349128,-0.304018077,-0.337909139,-0.368659231,-0.403024928,-0.39658245,-0.334405213,-0.175660612,0.019243529,0.152399699,0.198069396,0.160911726,0.123827346,0.070458783,0.056519858,0.020653476,-0.015600293,-0.026094621,-0.076618862,-0.102039775,-0.140055977,-0.183097729,-0.163826136,-0.040591941,0.087385119,0.074981779,-0.0551102,-0.249462926
salt,1.905809326,1.636051466,1.636839301,1.563503649,1.390210247,1.032935716,0.530676182,0.154778586,0.058756656,-0.057390254,-0.051007119,-0.077002302,-0.28521856,-0.355892337,-0.469632161,-0.434431048,-0.392069024,-0.450781127,-0.456772021,-0.429365441,-0.286975263,-0.213877639,-0.179977291,-0.13775607,-0.187637723,-0.203665963,-0.200145852,-0.237070143,-0.238002134,-0.246185555,-0.244090251,-0.233355588,-0.243892454,-0.270970491,-0.354490998,-0.506150801,-0.783840646,-1.133337407,-1.333356835,-1.355429609,-1.430843802,-1.615636234,-2.00758889,-2.595175921,-3.090787473,-3.115582466,-2.021706212,0.244162592,2.50812048,3.650688253,3.404967724,2.445428974,1.600515105,1.054133491,0.699235872,0.447779238,0.283772225,0.191733049,0.137053988,0.104779596,0.102644062,0.104031991,0.123449596,0.127130626,0.106217813,0.106469249,0.082981726,0.015623559,-0.083700571,-0.231769861,-0.415764401,-0.621389187,-0.894610166,-1.286237631,-1.519027618,-1.02183034,0.095463035,1.018238413,1.249744398,0.895322833,0.649904027,0.788522657,0.900592942,0.924848185,0.90441813,0.856718946,0.756570104,0.564455841,0.39098811,0.215767028,0.035037811,-0.117326015,-0.228363735,-0.307053308,-0.361343481,-0.393738562,-0.417048404,-0.442560829,-0.431940151,-0.367662919,-0.206934638,-0.006244713,0.130499876,0.174534791,0.135833682,0.099439084,0.054747081,0.039231772,0.008204505,-0.030945837,-0.037513359,-0.083449135,-0.114734543,-0.147605677,-0.192612814,-0.175072602,-0.056223588,0.068237489,0.058773418,-0.073106713,-0.273672595
salt,1.897399888,1.597872971,1.625733996,1.536592645,1.409097111,1.06231093,0.545858071,0.10451157,-0.005929534,-0.099681884,-0.097042052,-0.106675001,-0.325850722,-0.338757342,-0.422437931,-0.433310696,-0.420080192,-0.489530762,-0.501674687,-0.430023095,-0.284275107,-0.243907964,-0.18599534,-0.149128239,-0.185977927,-0.212553863,-0.226968461,-0.235159602,-0.222552488,-0.234783478,-0.254129478,-0.250437892,-0.245004992,-0.253223994,-0.343824566,-0.510182747,-0.795134866,-1.141280243,-1.325159527,-1.351359339,-1.431874219,-1.628196933,-2.008353658,-2.603054207,-3.112722906,-3.13191567,-2.027006614,0.248365008,2.528309321,3.669381989,3.411291381,2.465750872,1.606422823,1.054192924,0.697275778,0.435921948,0.284636581,0.192733506,0.129269573,0.100652818,0.09445374,0.093969654,0.120127674,0.125027732,0.103369268,0.094770659,0.065366829,0.008317898,-0.081976203,-0.238833775,-0.430921613,-0.639586762,-0.915017375,-1.306537914,-1.557433412,-1.082584028,0.016724962,0.923117248,1.157372748,0.813501527,0.572886748,0.728981624,0.854836841,0.894061681,0.897074155,0.86527776,0.780820544,0.597084048,0.431889064,0.265903524,0.09079698,-0.060070472,-0.173659871,-0.248529411,-0.297126005,-0.333913006,-0.357821248,-0.391898765,-0.387197217,-0.325694004,-0.17273001,0.026744483,0.162413746,0.208227719,0.169598407,0.130808895,0.081574981,0.066759881,0.031529614,-0.006859396,-0.014792823,-0.063006327,-0.092382296,-0.128319535,-0.168787675,-0.147898871,-0.034114444,0.084005855,0.067250931,-0.060512765,-0.244865687
salt,1.884275674,1.594611094,1.623969334,1.52704151,1.40008952,1.049872938,0.570091365,0.166746004,-0.038339128,-0.144187665,-0.12815472,-0.107230425,-0.295856689,-0.382944348,-0.461253268,-0.432388558,-0.390898284,-0.476593244,-0.493268453,-0.441985339,-0.310371862,-0.231319268,-0.178471057,-0.141574663,-0.179380368,-0.197647717,-0.220211476,-0.226924828,-0.228790775,-0.244201738,-0.241203378,-0.250746073,-0.258250424,-0.266173938,-0.343566786,-0.502817909,-0.785884068,-1.145017983,-1.338883772,-1.345996004,-1.423753928,-1.618620297,-2.014755396,-2.604421631,-3.093181383,-3.114703997,-2.028939296,0.234569114,2.499216699,3.649187548,3.415525035,2.452175909,1.596382392,1.043910021,0.690566626,0.44438672,0.283753038,0.184705742,0.129471012,0.10457144,0.10697486,0.110020545,0.128521137,0.130968502,0.107705013,0.102184921,0.085012801,0.030237798,-0.069407818,-0.225292125,-0.418404098,-0.618117872,-0.87869802,-1.264090404,-1.494423283,-0.994400244,0.130322858,1.058235895,1.286239722,0.926443261,0.668574145,0.794498511,0.905022056,0.921386275,0.899826476,0.855898979,0.752196956,0.561867002,0.387313086,0.212329868,0.033689123,-0.121728696,-0.234750312,-0.309083953,-0.355722483,-0.387146109,-0.410338611,-0.438162176,-0.428788498,-0.364071919,-0.203938527,-7.03E-05,0.138929199,0.18567928,0.148586826,0.112856649,0.066082906,0.049921508,0.017693362,-0.017441876,-0.025037496,-0.0744141,-0.10338698,-0.138451231,-0.181165187,-0.163093898,-0.043960631,0.083342914,0.071545533,-0.061846001,-0.260883708
salt,1.903337118,1.617398484,1.568642225,1.50498681,1.382353741,1.045764744,0.580089196,0.1666165,-0.018410375,-0.135046577,-0.104071216,-0.115019812,-0.323543721,-0.374133202,-0.463802102,-0.428937064,-0.392911887,-0.477439648,-0.48772869,-0.436215834,-0.283243282,-0.201069621,-0.158678903,-0.149715734,-0.183484897,-0.205040474,-0.217051121,-0.23089499,-0.244823417,-0.260730506,-0.253898203,-0.249108827,-0.248479714,-0.259918747,-0.351042048,-0.501775499,-0.781429767,-1.135366724,-1.327293549,-1.346231204,-1.427894133,-1.631858663,-2.019554637,-2.600192134,-3.092121313,-3.120015372,-2.037758327,0.226290915,2.505131077,3.657984074,3.40830738,2.453851601,1.59859274,1.051399703,0.69653937,0.438988616,0.282251533,0.194933351,0.145202981,0.112225282,0.104080636,0.102369178,0.123982255,0.128758102,0.111139555,0.108007519,0.082839616,0.027004144,-0.07029867,-0.226068408,-0.41228248,-0.620363304,-0.887391341,-1.27095411,-1.503874751,-0.999251695,0.126089445,1.054017625,1.287773701,0.928607664,0.669582215,0.793930125,0.89697275,0.914033213,0.89637746,0.851521025,0.755696288,0.56212227,0.385064159,0.212673662,0.030504854,-0.122170054,-0.233705704,-0.308272509,-0.359738013,-0.389590441,-0.411399693,-0.434791874,-0.421408001,-0.361544177,-0.202371817,0.000970365,0.137410097,0.185638713,0.151108526,0.113990858,0.066956203,0.048640897,0.018338619,-0.015423779,-0.023203134,-0.072365273,-0.107149135,-0.140377126,-0.180511831,-0.161432118,-0.038920813,0.085241069,0.072503221,-0.060307273,-0.263734013
salt,1.889782872,1.60344168,1.607732698,1.560432823,1.403393836,1.061861518,0.546820328,0.134052356,4.06E-05,-0.137465939,-0.121121961,-0.139980659,-0.31632412,-0.353721647,-0.4339715,-0.435295215,-0.417671759,-0.465220043,-0.504689917,-0.444670119,-0.297179581,-0.22063205,-0.141423476,-0.117998128,-0.164821601,-0.212366482,-0.246817125,-0.255092901,-0.236047045,-0.234236719,-0.237660005,-0.248988155,-0.253071597,-0.271283751,-0.351764998,-0.500569043,-0.774636087,-1.127302591,-1.327302796,-1.348033072,-1.433815988,-1.627279282,-2.011235164,-2.597916949,-3.093088788,-3.119117331,-2.026779468,0.240538326,2.511119471,3.657940664,3.414870351,2.451916361,1.588101548,1.034730446,0.684901933,0.438928973,0.281539491,0.188532284,0.134627441,0.10877925,0.105604374,0.103722587,0.118827921,0.126116866,0.107292197,0.106267933,0.083182872,0.025180975,-0.068152907,-0.221564436,-0.409481054,-0.614374583,-0.880448288,-1.262981772,-1.489919084,-0.984235783,0.135957962,1.055123838,1.286147996,0.927734045,0.672563131,0.798336561,0.89967399,0.916661111,0.892371434,0.846990777,0.743329188,0.55554188,0.38441842,0.20979681,0.032738747,-0.129244609,-0.238384816,-0.311774485,-0.360398076,-0.388233542,-0.414027286,-0.438803573,-0.426856101,-0.363229262,-0.201096181,-0.001950097,0.134453894,0.181855855,0.148865043,0.115091572,0.064109793,0.047078435,0.013614625,-0.019563345,-0.027828913,-0.077463156,-0.108061751,-0.141508547,-0.181488852,-0.163191627,-0.040222161,0.084843472,0.074274162,-0.06153773,-0.269238626
salt,1.895033563,1.572546557,1.581378791,1.523410243,1.346215025,1.054890616,0.538247375,0.112417448,-0.044897597,-0.122661361,-0.069647564,-0.121618077,-0.325391559,-0.381103622,-0.443697284,-0.429166067,-0.427990248,-0.489343523,-0.486159297,-0.416116517,-0.281974618,-0.239641742,-0.200231421,-0.153409364,-0.18967284,-0.216356451,-0.223921112,-0.235573952,-0.234258802,-0.251919873,-0.261190491,-0.241453047,-0.240589873,-0.265802012,-0.359201448,-0.523537422,-0.801567602,-1.142276401,-1.32189802,-1.343473956,-1.436920969,-1.64656335,-2.026889768,-2.596009872,-3.093224916,-3.118613767,-2.030345859,0.23497787,2.514268696,3.658306439,3.41052131,2.453812578,1.599485042,1.045246183,0.688412353,0.438900878,0.286027438,0.201405864,0.142995534,0.112927196,0.111350375,0.106093173,0.126065102,0.13104704,0.118123227,0.120777316,0.095109802,0.036913566,-0.064811754,-0.219102294,-0.410098091,-0.616097473,-0.873115838,-1.25270482,-1.477167276,-0.971374872,0.153231275,1.080857182,1.309944752,0.944785037,0.680242791,0.807102089,0.91192328,0.926033106,0.901497233,0.852004096,0.747549924,0.556377414,0.380330827,0.204641065,0.025750084,-0.127085974,-0.230323548,-0.303645707,-0.35515065,-0.387574024,-0.410142269,-0.436428277,-0.427691196,-0.363626061,-0.202035929,0.003096881,0.140378827,0.186708128,0.153808989,0.116604178,0.06660809,0.050384508,0.017196512,-0.018628581,-0.028629838,-0.077881694,-0.109611811,-0.14390766,-0.186141985,-0.1701291,-0.042311475,0.092071704,0.087242691,-0.050134409,-0.263412993
salt,1.873223219,1.627735859,1.613464637,1.528585214,1.391081294,1.071703048,0.571516504,0.135359253,-0.061358226,-0.149384966,-0.112554586,-0.110696654,-0.310554682,-0.379098513,-0.426277813,-0.408998027,-0.381782193,-0.469528044,-0.505092728,-0.458502281,-0.311153687,-0.235722984,-0.190462532,-0.141668963,-0.174712409,-0.199407005,-0.214057259,-0.249770849,-0.245283384,-0.249012785,-0.263673192,-0.255246504,-0.247310527,-0.264982882,-0.351703316,-0.530917651,-0.814768438,-1.144800183,-1.333206037,-1.346644743,-1.430231397,-1.628492077,-2.009618656,-2.593757348,-3.08328024,-3.109162694,-2.016728885,0.248212573,2.511194572,3.65330523,3.412203809,2.453774646,1.603694417,1.055441909,0.696888025,0.448243196,0.284112295,0.190139494,0.136668943,0.105537576,0.107537646,0.117209724,0.140242671,0.143078641,0.11874954,0.114150396,0.091723223,0.03231338,-0.066552992,-0.216754476,-0.401501997,-0.6056952,-0.864035797,-1.249057604,-1.479403998,-0.97498719,0.145789395,1.076630461,1.303924296,0.936077365,0.672640145,0.797148691,0.906235383,0.921467722,0.894475246,0.844097865,0.736696511,0.546943741,0.372179645,0.195736981,0.023971297,-0.12978361,-0.239113965,-0.311478572,-0.364509175,-0.39191114,-0.412808649,-0.442024552,-0.430978484,-0.367961071,-0.209055393,-0.003907842,0.136638485,0.182470869,0.147745469,0.109398962,0.058469955,0.043792627,0.011297423,-0.021759561,-0.028879943,-0.078418039,-0.112385376,-0.149371429,-0.191718075,-0.174888388,-0.047323899,0.084518235,0.075952794,-0.059290472,-0.266228272
salt,1.865725554,1.558850102,1.590865089,1.483645438,1.358258809,1.058153723,0.544090738,0.158808099,0.01232852,-0.086130285,-0.077502592,-0.113088837,-0.300180368,-0.34233554,-0.439595959,-0.453508839,-0.424252528,-0.484369826,-0.466513541,-0.391933677,-0.273751017,-0.212954293,-0.176115036,-0.146145156,-0.174776668,-0.20186496,-0.203817884,-0.219666618,-0.215999763,-0.219226185,-0.231022259,-0.226167261,-0.223551981,-0.225351267,-0.317340155,-0.482413487,-0.774700047,-1.133553335,-1.322898241,-1.345507097,-1.430216904,-1.623443759,-2.010365215,-2.611510879,-3.118267469,-3.141391871,-2.04078577,0.247396441,2.535903001,3.678763286,3.425251837,2.463672109,1.604597016,1.05383817,0.703404308,0.442484037,0.27685419,0.181509139,0.120459764,0.100247678,0.098342552,0.09434452,0.118383928,0.119042869,0.099595565,0.098530334,0.071691279,0.015268149,-0.076457846,-0.232043106,-0.420459348,-0.626687491,-0.894917571,-1.280968406,-1.518552595,-1.016831955,0.111623805,1.047043905,1.27223112,0.902097303,0.640832198,0.76727723,0.878068138,0.898030987,0.887409399,0.849494668,0.750496419,0.557068126,0.38227797,0.208368679,0.02688327,-0.128326427,-0.236966387,-0.308313001,-0.35714977,-0.386621176,-0.408332097,-0.433887411,-0.423928179,-0.360823453,-0.201424527,0.005042609,0.145038616,0.191314732,0.154355977,0.114334682,0.071769805,0.059775708,0.028655242,-0.005070262,-0.01302877,-0.060742266,-0.090275128,-0.1241133,-0.16790729,-0.145223321,-0.037194504,0.061428183,0.036398656,-0.103945599,-0.285215913
salt,1.921177273,1.607917203,1.562723281,1.433614772,1.323644142,1.044122437,0.560499588,0.195619889,0.013023811,-0.132930106,-0.11603715,-0.129934612,-0.293015827,-0.322339065,-0.402932118,-0.414000502,-0.409700847,-0.508847624,-0.490399185,-0.406063462,-0.293311301,-0.225539098,-0.179560642,-0.13535503,-0.157974066,-0.199941549,-0.2214602,-0.226921373,-0.218919803,-0.226524011,-0.23272217,-0.229550071,-0.225046642,-0.24696605,-0.336871626,-0.502306443,-0.777497927,-1.111784191,-1.306763002,-1.334530756,-1.433300549,-1.643284,-2.020434357,-2.604267009,-3.112634947,-3.145205001,-2.04529492,0.245429316,2.535443736,3.68116246,3.422745064,2.460111477,1.600204315,1.046571134,0.696757207,0.442799089,0.284041302,0.194213841,0.133672257,0.10197504,0.098575392,0.095104423,0.119187244,0.123269538,0.097726329,0.098504071,0.077179006,0.021252929,-0.071519083,-0.230327813,-0.422779813,-0.628918707,-0.900533938,-1.28662323,-1.520675917,-1.019440107,0.110523406,1.035244635,1.264834647,0.90331384,0.639673008,0.768577742,0.877787613,0.900518725,0.888027311,0.844079814,0.748696085,0.561406387,0.391682104,0.21970271,0.036080964,-0.118988493,-0.231329707,-0.303041562,-0.349359643,-0.381484788,-0.405333268,-0.432802152,-0.422742454,-0.355683464,-0.195441515,0.010581906,0.148354254,0.194071198,0.157395076,0.119581209,0.075980129,0.062272858,0.03246056,-0.006270295,-0.017722455,-0.065246206,-0.093431699,-0.123390035,-0.166260921,-0.146545679,-0.038099966,0.06151889,0.037595693,-0.095618885,-0.278449304
salt,1.85410063,1.557053679,1.576995914,1.496400676,1.387621061,1.085762142,0.565632267,0.097979216,-0.087309284,-0.16771357,-0.115087456,-0.116562987,-0.299563546,-0.350484988,-0.42196318,-0.418810752,-0.41773101,-0.477641039,-0.494149627,-0.425997455,-0.307989696,-0.269167608,-0.210719222,-0.158061862,-0.170313977,-0.185520625,-0.201761881,-0.230140682,-0.223117154,-0.237566942,-0.244146075,-0.232938983,-0.241198485,-0.236678152,-0.318915569,-0.489302942,-0.775448324,-1.126878139,-1.317777129,-1.337018053,-1.431361767,-1.629131523,-2.009901838,-2.603724938,-3.1071275,-3.140484916,-2.040648432,0.241914659,2.529546632,3.678894992,3.431328669,2.4687617,1.60230561,1.049325207,0.695197773,0.445378228,0.283830154,0.19152788,0.135291055,0.103846622,0.106051239,0.09998941,0.121889762,0.129052163,0.103902171,0.10170797,0.078967434,0.020602372,-0.072963651,-0.220523692,-0.410422792,-0.609779178,-0.878846591,-1.26935541,-1.501728971,-1.005832522,0.121504388,1.050571597,1.279369165,0.915742784,0.65653539,0.781597924,0.881625036,0.898571075,0.882427031,0.846083835,0.750486787,0.556598545,0.379194589,0.207349044,0.025962889,-0.126801436,-0.235980313,-0.309885319,-0.3562899,-0.384974223,-0.404774112,-0.429479709,-0.415491675,-0.351839005,-0.194189804,0.006388669,0.144484481,0.192430558,0.157226125,0.118185311,0.072509816,0.060740286,0.028542465,-0.003693547,-0.011612809,-0.058715229,-0.089593753,-0.12667645,-0.167949655,-0.145747254,-0.025635561,0.087917831,0.068402632,-0.069658461,-0.262807202
cream-tartar,-3.927300927,-3.684465627,-3.521120923,-3.229503213,-2.499334598,-1.713011408,-1.105730563,-0.719982033,-0.493855686,-0.393285188,-0.291437166,-0.133351283,0.019007303,0.157057314,0.246982268,0.242907276,0.177955775,0.054098336,-0.06517102,-0.169523527,-0.241143737,-0.253588821,-0.281736008,-0.300977703,-0.260226298,-0.217107235,-0.152222659,-0.154453494,-0.218487378,-0.270886715,-0.346836232,-0.35255758,-0.26355173,-0.063781954,0.25543862,0.705216573,1.314592915,1.702184116,1.384847854,0.505058632,-0.410745189,-0.754435047,-0.411219613,0.064431563,0.348660747,0.350443928,0.084794624,-0.278343652,-0.529327448,-0.536193958,-0.323190869,-0.013174721,0.207692804,0.332881309,0.412360006,0.410652674,0.2880564,0.048376988,-0.194180201,-0.366272752,-0.449588486,-0.458977327,-0.426674837,-0.357670653,-0.257843767,-0.171102958,-0.060172463,0.105413487,0.27294175,0.427931234,0.51519852,0.525319074,0.47854739,0.443343328,0.475382579,0.519167919,0.468571096,0.295543082,0.150537327,0.11113186,0.17746053,0.254831832,0.288080195,0.318615863,0.352191415,0.427462759,0.529618636,0.653824086,0.766943774,0.87617586,1.032698671,1.219453757,1.408835278,1.565503837,1.613185702,1.512576536,1.317928757,1.167323607,1.181383816,1.34216306,1.57704469,1.756203039,1.796640639,1.621386251,1.2006151,0.673030087,0.199739134,-0.154101022,-0.438163637,-0.754244682,-1.106972395,-1.333342646,-1.321357114,-1.087525464,-0.773965262,-0.54480498,-0.478146147,-0.50083225,-0.483349941,-0.383454643,-0.249638756
cream-tartar,-3.913115143,-3.60596255,-3.292582678,-2.998669987,-2.31470861,-1.598561278,-1.071597114,-0.726696932,-0.528641425,-0.465813929,-0.381720844,-0.272914247,-0.125843312,0.03576962,0.095220722,0.108110285,0.036681962,-0.068822688,-0.160988172,-0.268018257,-0.312304051,-0.294175457,-0.288279541,-0.31144426,-0.278859795,-0.257953304,-0.217889097,-0.225891428,-0.257208833,-0.296277493,-0.349207906,-0.344957124,-0.281497558,-0.074990117,0.162932531,0.529272012,1.023504277,1.314024516,1.018765939,0.216643909,-0.593626427,-0.893684651,-0.587472135,-0.156406027,0.146538116,0.218626245,0.032260389,-0.27094067,-0.460988007,-0.398937096,-0.119934257,0.185761509,0.344868055,0.435667217,0.477507935,0.448060466,0.303192288,0.046160097,-0.196064425,-0.363974704,-0.43982168,-0.452782771,-0.420545725,-0.35235366,-0.271578579,-0.175660086,-0.062350171,0.09016416,0.250784464,0.370733306,0.438948727,0.436128497,0.380528206,0.339582313,0.373635283,0.437820343,0.408442942,0.278373676,0.154222222,0.135617751,0.213658727,0.284741091,0.319224686,0.340274233,0.384468063,0.465538013,0.593042504,0.723913171,0.834706483,0.963638606,1.121624068,1.327305291,1.529361964,1.696898548,1.757837132,1.64900134,1.435827237,1.2878425,1.314995248,1.503779904,1.770271254,1.96492993,2.023030767,1.826959055,1.369340156,0.792743146,0.275387034,-0.108263583,-0.436474481,-0.79274171,-1.180044613,-1.423568309,-1.396233093,-1.122264921,-0.765089729,-0.497878724,-0.402548509,-0.397738644,-0.354407524,-0.250479401,-0.11444269
cream-tartar,-3.950441078,-3.697594036,-3.353635027,-3.00948154,-2.318516219,-1.617489248,-1.110774523,-0.819890318,-0.593828527,-0.469462373,-0.335569747,-0.188404399,-0.080233978,0.061888116,0.122496364,0.113336914,0.089743725,-0.001568569,-0.111243631,-0.226116945,-0.304861314,-0.31023211,-0.315659932,-0.317480417,-0.26190665,-0.240657426,-0.211670046,-0.197231921,-0.233507089,-0.282509565,-0.357452119,-0.352084248,-0.252614136,-0.052011348,0.197618774,0.579739236,1.085588317,1.397876743,1.104793334,0.271741013,-0.574029842,-0.886505434,-0.57053071,-0.114780782,0.166964444,0.2070502,0.018443602,-0.275618043,-0.449918117,-0.383425829,-0.126749189,0.170870078,0.341286452,0.418501322,0.469720548,0.437555728,0.301807524,0.064841834,-0.193001671,-0.368810773,-0.45114201,-0.46273316,-0.418694978,-0.342284338,-0.253095211,-0.170326766,-0.065588215,0.087619095,0.24819754,0.376092072,0.445660906,0.439825119,0.382436716,0.333872912,0.361624702,0.423506558,0.406181978,0.277689392,0.146778267,0.12336932,0.186151914,0.276790116,0.318301553,0.345531325,0.394911058,0.469153201,0.598757086,0.716774209,0.827313453,0.951112259,1.099855361,1.305482394,1.502182472,1.67024172,1.722203763,1.615524824,1.414455582,1.258951098,1.278154652,1.455260759,1.710494171,1.914195439,1.967254159,1.787286455,1.34483557,0.763836296,0.258706635,-0.125032523,-0.426468228,-0.763586894,-1.149114368,-1.380871571,-1.363351051,-1.101941151,-0.75650382,-0.499066817,-0.403879596,-0.402193637,-0.366341056,-0.270973979,-0.137748133
cream-tartar,-3.89284522,-3.59404023,-3.353757134,-3.055634964,-2.357053257,-1.622609524,-1.113496176,-0.79456055,-0.599712225,-0.49449463,-0.335850478,-0.230500154,-0.098724869,0.035174088,0.11865797,0.165981922,0.075333599,-0.04491782,-0.14831702,-0.236946382,-0.283491654,-0.303151837,-0.294766285,-0.285737732,-0.265427175,-0.242161175,-0.22958727,-0.204365723,-0.238875383,-0.287262646,-0.327040191,-0.358039894,-0.276883202,-0.095301924,0.169320806,0.597059196,1.111018644,1.424776346,1.099484454,0.249128082,-0.579165704,-0.910206256,-0.605518401,-0.146225794,0.137962733,0.211895993,0.023544037,-0.260721178,-0.405508374,-0.343166821,-0.092535252,0.178841932,0.341192187,0.428404292,0.481310256,0.462136748,0.30714118,0.050032414,-0.198680477,-0.374308102,-0.44511927,-0.455370409,-0.424996009,-0.353625902,-0.263452455,-0.169833941,-0.06129516,0.090742014,0.242873575,0.376226866,0.446098604,0.427690503,0.365226543,0.318047118,0.344684446,0.42082249,0.402423237,0.270786581,0.14738505,0.107890661,0.183118771,0.275199098,0.324898908,0.363397826,0.403128178,0.485986757,0.601024857,0.728965735,0.846510947,0.954520285,1.118460343,1.320850652,1.517422985,1.683892277,1.730837213,1.619275151,1.416588413,1.261775717,1.278384597,1.462281268,1.717699946,1.922697651,1.984579076,1.791646479,1.340708454,0.770953963,0.257841034,-0.11671856,-0.430023506,-0.775795554,-1.146278878,-1.39113819,-1.367707016,-1.10548374,-0.754943755,-0.500004378,-0.410814603,-0.412593178,-0.385653522,-0.287796513,-0.151707521
cream-tartar,-3.992699664,-3.722521071,-3.283412718,-2.952068129,-2.339175409,-1.620443724,-1.137144338,-0.805044522,-0.542923637,-0.451432506,-0.375585142,-0.214507387,-0.081348032,0.065323118,0.120770552,0.108418044,0.046011948,-0.067153007,-0.114423718,-0.189512917,-0.241121038,-0.273777971,-0.312074123,-0.311764098,-0.277058945,-0.241350251,-0.185107919,-0.184555458,-0.244426991,-0.289385005,-0.345361391,-0.339462102,-0.273251957,-0.087153284,0.179856002,0.561540697,1.087010812,1.398988397,1.07842562,0.252253421,-0.581619443,-0.899756385,-0.591018633,-0.151523851,0.136840419,0.191641355,0.003873544,-0.275314871,-0.424845302,-0.346241509,-0.091324661,0.204572772,0.370361142,0.439160216,0.470900298,0.447188538,0.3110024,0.058201362,-0.193427165,-0.377527573,-0.449789815,-0.456876308,-0.423852047,-0.346738136,-0.26561888,-0.171224388,-0.054112861,0.093016714,0.248231914,0.374413505,0.434975615,0.428484194,0.369232711,0.31706919,0.341052772,0.401797077,0.389275598,0.272618088,0.140593042,0.107589352,0.191550258,0.279635523,0.324041076,0.345160969,0.399875216,0.495548009,0.6083809,0.729252397,0.83462412,0.959475984,1.121414756,1.311382128,1.509116284,1.676820637,1.727435503,1.626637749,1.410590086,1.261565099,1.284662686,1.461910222,1.727191598,1.914568572,1.975787464,1.788745493,1.329420874,0.768788649,0.259661693,-0.114764599,-0.424322227,-0.770536256,-1.141230495,-1.385865096,-1.362542704,-1.101738323,-0.756477877,-0.494646447,-0.405328429,-0.406522979,-0.37873094,-0.287380863,-0.147788859
cream-tartar,-3.936587223,-3.736967419,-3.451485622,-3.082042337,-2.457203912,-1.760827651,-1.224326469,-0.756242027,-0.490116359,-0.413629505,-0.343555192,-0.23334213,-0.059458409,0.140894637,0.210629733,0.200802798,0.137973516,0.016321866,-0.064594071,-0.177126847,-0.284593581,-0.288541242,-0.290484706,-0.288056857,-0.238470386,-0.185078458,-0.168110182,-0.18679232,-0.234913788,-0.310587409,-0.347810963,-0.328056364,-0.221496185,-0.025077468,0.232520364,0.664803299,1.254726035,1.654906266,1.355158082,0.481424454,-0.36108488,-0.682754802,-0.33336682,0.177381985,0.456255709,0.489356808,0.193742929,-0.289538156,-0.647610992,-0.722826893,-0.473091794,-0.122413601,0.128002895,0.294979321,0.388071533,0.402096469,0.279901182,0.032273971,-0.212144746,-0.393520876,-0.469087844,-0.461822074,-0.422792818,-0.348876016,-0.267318676,-0.177950449,-0.061221154,0.097132632,0.272506539,0.424342611,0.510269782,0.54226287,0.527595051,0.525550859,0.591147206,0.62463048,0.530058451,0.317154361,0.157360753,0.1403273,0.200103625,0.258970432,0.25930965,0.26491044,0.302807984,0.369202751,0.49287193,0.617035862,0.719439518,0.837281268,1.002671222,1.204355956,1.399339295,1.570687032,1.631843928,1.538184378,1.336484831,1.183019331,1.204302629,1.375358551,1.620931201,1.798761101,1.830613465,1.647289428,1.223892804,0.677837246,0.199577764,-0.155208071,-0.430965143,-0.73515426,-1.102682226,-1.33807391,-1.319997622,-1.069828503,-0.742103032,-0.506545443,-0.431880585,-0.444286461,-0.413010322,-0.314149933,-0.182763188
